Index,ID,Species
2065,2065.jpg,Acer_Rufinerve
1962,1962.jpg,Quercus_Texana
3486,3486.jpg,Cotinus_Coggygria
67,67.jpg,Celtis_Koraiensis
3899,3899.jpg,Quercus_Phillyraeoides
961,961.jpg,Quercus_Vulcanica
971,971.jpg,Quercus_Cerris
532,532.jpg,Magnolia_Heptapeta
697,697.jpg,Alnus_Rubra
1578,1578.jpg,Cornus_Controversa
1010,1010.jpg,Populus_Adenopoda
787,787.jpg,Quercus_Palustris
2511,2511.jpg,Ulmus_Bergmanniana
28,28.jpg,Cornus_Chinensis
811,811.jpg,Viburnum_x_Rhytidophylloides
2341,2341.jpg,Quercus_Afares
2126,2126.jpg,Magnolia_Salicifolia
359,359.jpg,Castanea_Sativa
1280,1280.jpg,Alnus_Rubra
524,524.jpg,Quercus_Canariensis
2210,2210.jpg,Tilia_Oliveri
389,389.jpg,Ulmus_Bergmanniana
1708,1708.jpg,Acer_Rubrum
234,234.jpg,Morus_Nigra
2569,2569.jpg,Populus_Adenopoda
1013,1013.jpg,Alnus_Sieboldiana
2228,2228.jpg,Betula_Pendula
2648,2648.jpg,Tilia_Tomentosa
2470,2470.jpg,Quercus_Phellos
3646,3646.jpg,Salix_Fragilis
3012,3012.jpg,Quercus_Hartwissiana
1285,1285.jpg,Quercus_Kewensis
2611,2611.jpg,Quercus_Brantii
32,32.jpg,Cytisus_Battandieri
2259,2259.jpg,Tilia_Tomentosa
130,130.jpg,Lithocarpus_Edulis
1384,1384.jpg,Alnus_Viridis
3056,3056.jpg,Lithocarpus_Cleistocarpus
86,86.jpg,Lithocarpus_Cleistocarpus
1145,1145.jpg,Acer_Circinatum
2795,2795.jpg,Ulmus_Bergmanniana
3121,3121.jpg,Quercus_Palustris
3068,3068.jpg,Quercus_Semecarpifolia
950,950.jpg,Quercus_Pyrenaica
262,262.jpg,Quercus_Imbricaria
2153,2153.jpg,Morus_Nigra
2064,2064.jpg,Acer_Pictum
430,430.jpg,Quercus_Crassipes
490,490.jpg,Quercus_Phellos
3494,3494.jpg,Quercus_Canariensis
1388,1388.jpg,Acer_Rufinerve
898,898.jpg,Salix_Intergra
2366,2366.jpg,Olea_Europaea
429,429.jpg,Salix_Fragilis
2071,2071.jpg,Quercus_Coccinea
65,65.jpg,Quercus_Semecarpifolia
3620,3620.jpg,Salix_Fragilis
2675,2675.jpg,Quercus_Phellos
2586,2586.jpg,Acer_Palmatum
538,538.jpg,Quercus_Castaneifolia
2155,2155.jpg,Quercus_Imbricaria
1887,1887.jpg,Quercus_Vulcanica
3554,3554.jpg,Castanea_Sativa
2072,2072.jpg,Acer_Circinatum
3500,3500.jpg,Magnolia_Heptapeta
2553,2553.jpg,Quercus_Phillyraeoides
1966,1966.jpg,Rhododendron_x_Russellianum
3094,3094.jpg,Liquidambar_Styraciflua
3147,3147.jpg,Eucalyptus_Urnigera
13,13.jpg,Quercus_Pontica
454,454.jpg,Quercus_Brantii
2491,2491.jpg,Quercus_Ellipsoidalis
3385,3385.jpg,Eucalyptus_Glaucescens
182,182.jpg,Quercus_Trojana
2009,2009.jpg,Quercus_Phillyraeoides
2580,2580.jpg,Phildelphus
326,326.jpg,Ginkgo_Biloba
894,894.jpg,Quercus_Hartwissiana
2229,2229.jpg,Tilia_Platyphyllos
2120,2120.jpg,Quercus_Suber
3497,3497.jpg,Quercus_Infectoria_sub
3585,3585.jpg,Cornus_Macrophylla
2896,2896.jpg,Salix_Fragilis
2306,2306.jpg,Ginkgo_Biloba
1430,1430.jpg,Eucalyptus_Glaucescens
1694,1694.jpg,Quercus_Rubra
2261,2261.jpg,Betula_Pendula
1763,1763.jpg,Viburnum_Tinus
3261,3261.jpg,Quercus_Agrifolia
1064,1064.jpg,Quercus_Crassifolia
549,549.jpg,Quercus_Phillyraeoides
2214,2214.jpg,Morus_Nigra
2438,2438.jpg,Magnolia_Salicifolia
1690,1690.jpg,Salix_Intergra
1539,1539.jpg,Quercus_Phillyraeoides
3418,3418.jpg,Olea_Europaea
584,584.jpg,Castanea_Sativa
3861,3861.jpg,Cotinus_Coggygria
711,711.jpg,Quercus_Crassifolia
2716,2716.jpg,Callicarpa_Bodinieri
897,897.jpg,Quercus_Vulcanica
3303,3303.jpg,Quercus_Semecarpifolia
2456,2456.jpg,Eucalyptus_Urnigera
990,990.jpg,Quercus_Afares
3158,3158.jpg,Quercus_Chrysolepis
2193,2193.jpg,Cotinus_Coggygria
3732,3732.jpg,Populus_Grandidentata
1579,1579.jpg,Populus_Adenopoda
1944,1944.jpg,Quercus_Kewensis
3350,3350.jpg,Fagus_Sylvatica
2926,2926.jpg,Pterocarya_Stenoptera
3738,3738.jpg,Alnus_Maximowiczii
1084,1084.jpg,Acer_Circinatum
1566,1566.jpg,Acer_Pictum
941,941.jpg,Castanea_Sativa
3217,3217.jpg,Ginkgo_Biloba
431,431.jpg,Crataegus_Monogyna
3551,3551.jpg,Quercus_Dolicholepis
1903,1903.jpg,Prunus_X_Shmittii
1533,1533.jpg,Alnus_Rubra
529,529.jpg,Acer_Rufinerve
3633,3633.jpg,Quercus_Castaneifolia
3504,3504.jpg,Prunus_X_Shmittii
574,574.jpg,Quercus_Pyrenaica
3766,3766.jpg,Quercus_Pubescens
1888,1888.jpg,Salix_Intergra
3414,3414.jpg,Quercus_Pontica
2462,2462.jpg,Quercus_Trojana
1595,1595.jpg,Tilia_Oliveri
3040,3040.jpg,Quercus_Variabilis
2049,2049.jpg,Acer_Palmatum
516,516.jpg,Cotinus_Coggygria
30,30.jpg,Fagus_Sylvatica
1833,1833.jpg,Ilex_Aquifolium
1096,1096.jpg,Quercus_Coccinea
3688,3688.jpg,Acer_Rubrum
284,284.jpg,Arundinaria_Simonii
1969,1969.jpg,Alnus_Viridis
3010,3010.jpg,Quercus_Crassifolia
1488,1488.jpg,Ginkgo_Biloba
2414,2414.jpg,Populus_Nigra
3169,3169.jpg,Betula_Pendula
166,166.jpg,Eucalyptus_Glaucescens
1308,1308.jpg,Lithocarpus_Cleistocarpus
460,460.jpg,Quercus_Nigra
62,62.jpg,Rhododendron_x_Russellianum
3296,3296.jpg,Ginkgo_Biloba
78,78.jpg,Quercus_Afares
2111,2111.jpg,Acer_Circinatum
1011,1011.jpg,Quercus_Trojana
2980,2980.jpg,Salix_Fragilis
167,167.jpg,Alnus_Rubra
2171,2171.jpg,Quercus_Palustris
1017,1017.jpg,Quercus_Phillyraeoides
206,206.jpg,Quercus_Kewensis
2755,2755.jpg,Acer_Rubrum
1021,1021.jpg,Liriodendron_Tulipifera
879,879.jpg,Cornus_Chinensis
94,94.jpg,Acer_Circinatum
2475,2475.jpg,Quercus_Palustris
1242,1242.jpg,Cytisus_Battandieri
2383,2383.jpg,Viburnum_x_Rhytidophylloides
2244,2244.jpg,Fagus_Sylvatica
1158,1158.jpg,Viburnum_Tinus
997,997.jpg,Quercus_Canariensis
3730,3730.jpg,Salix_Intergra
1876,1876.jpg,Quercus_Ellipsoidalis
1819,1819.jpg,Pterocarya_Stenoptera
925,925.jpg,Lithocarpus_Edulis
3788,3788.jpg,Viburnum_x_Rhytidophylloides
1302,1302.jpg,Quercus_Coccinea
127,127.jpg,Acer_Capillipes
1517,1517.jpg,Quercus_Infectoria_sub
1597,1597.jpg,Quercus_Variabilis
2718,2718.jpg,Acer_Saccharinum
2991,2991.jpg,Quercus_Trojana
2440,2440.jpg,Quercus_Nigra
2404,2404.jpg,Populus_Grandidentata
3888,3888.jpg,Viburnum_x_Rhytidophylloides
2504,2504.jpg,Quercus_Canariensis
3831,3831.jpg,Eucalyptus_Neglecta
1204,1204.jpg,Acer_Pictum
137,137.jpg,Cercis_Siliquastrum
2867,2867.jpg,Viburnum_x_Rhytidophylloides
2004,2004.jpg,Quercus_Ilex
110,110.jpg,Alnus_Cordata
2972,2972.jpg,Pterocarya_Stenoptera
707,707.jpg,Cytisus_Battandieri
420,420.jpg,Tilia_Oliveri
1739,1739.jpg,Quercus_Brantii
2432,2432.jpg,Populus_Adenopoda
1211,1211.jpg,Alnus_Sieboldiana
869,869.jpg,Liquidambar_Styraciflua
3223,3223.jpg,Quercus_Rubra
1104,1104.jpg,Acer_Palmatum
3753,3753.jpg,Alnus_Viridis
2902,2902.jpg,Quercus_Chrysolepis
2292,2292.jpg,Quercus_Coccinea
3724,3724.jpg,Betula_Pendula
1433,1433.jpg,Quercus_Nigra
3230,3230.jpg,Pterocarya_Stenoptera
2835,2835.jpg,Acer_Palmatum
122,122.jpg,Cornus_Macrophylla
2934,2934.jpg,Quercus_Kewensis
2443,2443.jpg,Ulmus_Bergmanniana
3694,3694.jpg,Acer_Rubrum
1546,1546.jpg,Populus_Nigra
2636,2636.jpg,Lithocarpus_Edulis
2127,2127.jpg,Quercus_Crassifolia
2130,2130.jpg,Quercus_Afares
525,525.jpg,Quercus_Alnifolia
1619,1619.jpg,Quercus_Vulcanica
288,288.jpg,Quercus_Coccinea
1278,1278.jpg,Quercus_Coccinea
3336,3336.jpg,Populus_Nigra
1706,1706.jpg,Tilia_Platyphyllos
3328,3328.jpg,Acer_Platanoids
192,192.jpg,Quercus_Crassipes
3838,3838.jpg,Quercus_Coccifera
988,988.jpg,Alnus_Maximowiczii
325,325.jpg,Populus_Grandidentata
2331,2331.jpg,Cotinus_Coggygria
841,841.jpg,Ilex_Cornuta
713,713.jpg,Quercus_Coccifera
1868,1868.jpg,Quercus_Rhysophylla
2629,2629.jpg,Quercus_Palustris
2978,2978.jpg,Quercus_Rubra
1541,1541.jpg,Alnus_Maximowiczii
2831,2831.jpg,Ilex_Cornuta
337,337.jpg,Cotinus_Coggygria
1131,1131.jpg,Quercus_Pontica
1750,1750.jpg,Salix_Intergra
3208,3208.jpg,Liquidambar_Styraciflua
1477,1477.jpg,Cytisus_Battandieri
2679,2679.jpg,Quercus_Rhysophylla
1303,1303.jpg,Acer_Platanoids
2476,2476.jpg,Quercus_Ilex
2363,2363.jpg,Crataegus_Monogyna
3129,3129.jpg,Quercus_Hartwissiana
1240,1240.jpg,Quercus_Palustris
1549,1549.jpg,Acer_Mono
1023,1023.jpg,Tilia_Tomentosa
2271,2271.jpg,Quercus_Agrifolia
336,336.jpg,Cercis_Siliquastrum
1411,1411.jpg,Eucalyptus_Glaucescens
1936,1936.jpg,Pterocarya_Stenoptera
163,163.jpg,Quercus_Chrysolepis
2551,2551.jpg,Lithocarpus_Cleistocarpus
1742,1742.jpg,Quercus_Vulcanica
2294,2294.jpg,Cornus_Chinensis
2196,2196.jpg,Acer_Rufinerve
3280,3280.jpg,Acer_Saccharinum
3302,3302.jpg,Quercus_Phillyraeoides
2022,2022.jpg,Quercus_Hartwissiana
3207,3207.jpg,Alnus_Viridis
607,607.jpg,Quercus_Variabilis
1167,1167.jpg,Eucalyptus_Urnigera
1703,1703.jpg,Quercus_Coccifera
955,955.jpg,Quercus_Coccinea
2220,2220.jpg,Cercis_Siliquastrum
1863,1863.jpg,Sorbus_Aria
847,847.jpg,Cytisus_Battandieri
657,657.jpg,Quercus_Castaneifolia
3810,3810.jpg,Ilex_Aquifolium
1226,1226.jpg,Eucalyptus_Urnigera
1228,1228.jpg,Liquidambar_Styraciflua
1418,1418.jpg,Rhododendron_x_Russellianum
1682,1682.jpg,Quercus_Dolicholepis
2828,2828.jpg,Quercus_x_Turneri
1774,1774.jpg,Cornus_Chinensis
105,105.jpg,Populus_Nigra
3844,3844.jpg,Alnus_Sieboldiana
945,945.jpg,Quercus_Greggii
2150,2150.jpg,Quercus_Pyrenaica
2031,2031.jpg,Prunus_X_Shmittii
3242,3242.jpg,Cornus_Chinensis
3727,3727.jpg,Viburnum_Tinus
1919,1919.jpg,Quercus_Phillyraeoides
2974,2974.jpg,Tilia_Tomentosa
2925,2925.jpg,Quercus_Greggii
2417,2417.jpg,Morus_Nigra
1119,1119.jpg,Ilex_Cornuta
2576,2576.jpg,Quercus_Kewensis
403,403.jpg,Viburnum_x_Rhytidophylloides
881,881.jpg,Zelkova_Serrata
121,121.jpg,Acer_Mono
3283,3283.jpg,Acer_Platanoids
2454,2454.jpg,Castanea_Sativa
1883,1883.jpg,Alnus_Cordata
2289,2289.jpg,Alnus_Cordata
3423,3423.jpg,Sorbus_Aria
2846,2846.jpg,Cotinus_Coggygria
937,937.jpg,Acer_Circinatum
1782,1782.jpg,Acer_Opalus
3560,3560.jpg,Quercus_x_Turneri
1381,1381.jpg,Acer_Rufinerve
2819,2819.jpg,Cornus_Controversa
3232,3232.jpg,Quercus_Imbricaria
2359,2359.jpg,Cotinus_Coggygria
3289,3289.jpg,Phildelphus
819,819.jpg,Quercus_Alnifolia
863,863.jpg,Quercus_Imbricaria
1153,1153.jpg,Quercus_Chrysolepis
989,989.jpg,Quercus_Rubra
910,910.jpg,Cornus_Chinensis
1482,1482.jpg,Sorbus_Aria
1281,1281.jpg,Quercus_Agrifolia
1184,1184.jpg,Quercus_Pyrenaica
3377,3377.jpg,Quercus_Cerris
2942,2942.jpg,Salix_Fragilis
3351,3351.jpg,Quercus_Hartwissiana
2987,2987.jpg,Phildelphus
1522,1522.jpg,Magnolia_Heptapeta
3404,3404.jpg,Populus_Nigra
3908,3908.jpg,Quercus_Brantii
20,20.jpg,Populus_Adenopoda
1099,1099.jpg,Arundinaria_Simonii
3125,3125.jpg,Acer_Circinatum
3339,3339.jpg,Eucalyptus_Neglecta
2314,2314.jpg,Quercus_Cerris
3031,3031.jpg,Quercus_Dolicholepis
295,295.jpg,Quercus_Kewensis
3650,3650.jpg,Acer_Palmatum
778,778.jpg,Tilia_Platyphyllos
290,290.jpg,Alnus_Rubra
3331,3331.jpg,Quercus_Afares
2017,2017.jpg,Cercis_Siliquastrum
2172,2172.jpg,Quercus_Crassipes
3406,3406.jpg,Sorbus_Aria
2780,2780.jpg,Quercus_Imbricaria
2231,2231.jpg,Tilia_Oliveri
550,550.jpg,Quercus_Rhysophylla
92,92.jpg,Acer_Circinatum
3573,3573.jpg,Acer_Pictum
1481,1481.jpg,Eucalyptus_Neglecta
1342,1342.jpg,Liquidambar_Styraciflua
2263,2263.jpg,Cornus_Macrophylla
1866,1866.jpg,Quercus_Rhysophylla
303,303.jpg,Acer_Circinatum
2658,2658.jpg,Quercus_Hartwissiana
1169,1169.jpg,Alnus_Rubra
1356,1356.jpg,Populus_Nigra
3713,3713.jpg,Acer_Capillipes
2488,2488.jpg,Quercus_Chrysolepis
951,951.jpg,Tilia_Oliveri
1502,1502.jpg,Quercus_Castaneifolia
1894,1894.jpg,Acer_Opalus
63,63.jpg,Ilex_Cornuta
1768,1768.jpg,Tilia_Platyphyllos
1528,1528.jpg,Quercus_Castaneifolia
3316,3316.jpg,Celtis_Koraiensis
3866,3866.jpg,Morus_Nigra
379,379.jpg,Cotinus_Coggygria
2088,2088.jpg,Quercus_Pyrenaica
2880,2880.jpg,Viburnum_x_Rhytidophylloides
2773,2773.jpg,Phildelphus
1649,1649.jpg,Tilia_Platyphyllos
3156,3156.jpg,Acer_Palmatum
3756,3756.jpg,Alnus_Rubra
1526,1526.jpg,Quercus_Alnifolia
328,328.jpg,Liriodendron_Tulipifera
264,264.jpg,Fagus_Sylvatica
3113,3113.jpg,Celtis_Koraiensis
2546,2546.jpg,Quercus_Shumardii
3837,3837.jpg,Quercus_Nigra
232,232.jpg,Populus_Grandidentata
3592,3592.jpg,Populus_Nigra
3212,3212.jpg,Acer_Platanoids
1571,1571.jpg,Quercus_Dolicholepis
397,397.jpg,Acer_Rufinerve
376,376.jpg,Lithocarpus_Edulis
1124,1124.jpg,Tilia_Platyphyllos
2783,2783.jpg,Prunus_Avium
2814,2814.jpg,Quercus_Infectoria_sub
1845,1845.jpg,Acer_Palmatum
1333,1333.jpg,Magnolia_Salicifolia
3196,3196.jpg,Quercus_x_Turneri
2388,2388.jpg,Salix_Intergra
3689,3689.jpg,Quercus_Trojana
3268,3268.jpg,Quercus_Ellipsoidalis
1784,1784.jpg,Castanea_Sativa
3480,3480.jpg,Quercus_Texana
1197,1197.jpg,Quercus_x_Hispanica
704,704.jpg,Quercus_Rubra
151,151.jpg,Quercus_Palustris
3525,3525.jpg,Eucalyptus_Glaucescens
47,47.jpg,Callicarpa_Bodinieri
159,159.jpg,Quercus_Hartwissiana
1451,1451.jpg,Acer_Platanoids
3702,3702.jpg,Morus_Nigra
2060,2060.jpg,Alnus_Maximowiczii
2680,2680.jpg,Salix_Intergra
2237,2237.jpg,Cercis_Siliquastrum
658,658.jpg,Arundinaria_Simonii
1314,1314.jpg,Viburnum_Tinus
3389,3389.jpg,Quercus_Crassipes
3696,3696.jpg,Quercus_Crassipes
2194,2194.jpg,Acer_Pictum
2472,2472.jpg,Sorbus_Aria
1394,1394.jpg,Cornus_Chinensis
979,979.jpg,Alnus_Viridis
2245,2245.jpg,Quercus_Texana
1524,1524.jpg,Prunus_X_Shmittii
3131,3131.jpg,Quercus_x_Turneri
2113,2113.jpg,Acer_Rubrum
3901,3901.jpg,Olea_Europaea
1293,1293.jpg,Acer_Circinatum
3925,3925.jpg,Quercus_Coccinea
2758,2758.jpg,Tilia_Platyphyllos
3719,3719.jpg,Quercus_Brantii
2508,2508.jpg,Quercus_Kewensis
281,281.jpg,Betula_Pendula
977,977.jpg,Acer_Capillipes
41,41.jpg,Quercus_Variabilis
1697,1697.jpg,Cytisus_Battandieri
3881,3881.jpg,Ilex_Cornuta
2653,2653.jpg,Quercus_Crassifolia
2573,2573.jpg,Quercus_Ellipsoidalis
2291,2291.jpg,Quercus_Alnifolia
2166,2166.jpg,Acer_Palmatum
2575,2575.jpg,Tilia_Tomentosa
2661,2661.jpg,Castanea_Sativa
3602,3602.jpg,Acer_Circinatum
870,870.jpg,Cytisus_Battandieri
1008,1008.jpg,Acer_Palmatum
3818,3818.jpg,Quercus_x_Turneri
3809,3809.jpg,Cornus_Controversa
1653,1653.jpg,Quercus_Castaneifolia
3754,3754.jpg,Cornus_Chinensis
1331,1331.jpg,Populus_Adenopoda
1292,1292.jpg,Quercus_Brantii
617,617.jpg,Salix_Fragilis
2652,2652.jpg,Crataegus_Monogyna
1107,1107.jpg,Tilia_Tomentosa
2868,2868.jpg,Quercus_Shumardii
1290,1290.jpg,Quercus_Castaneifolia
3469,3469.jpg,Acer_Mono
885,885.jpg,Acer_Pictum
1142,1142.jpg,Quercus_Imbricaria
1475,1475.jpg,Alnus_Sieboldiana
1512,1512.jpg,Eucalyptus_Glaucescens
2617,2617.jpg,Acer_Mono
3033,3033.jpg,Ilex_Cornuta
1988,1988.jpg,Quercus_Rubra
3251,3251.jpg,Betula_Pendula
3111,3111.jpg,Quercus_Pontica
3949,3949.jpg,Alnus_Viridis
3323,3323.jpg,Quercus_Coccinea
3553,3553.jpg,Prunus_Avium
1400,1400.jpg,Betula_Austrosinensis
3066,3066.jpg,Quercus_Chrysolepis
2407,2407.jpg,Acer_Rubrum
1875,1875.jpg,Acer_Pictum
1289,1289.jpg,Quercus_Trojana
3204,3204.jpg,Morus_Nigra
2351,2351.jpg,Acer_Capillipes
1056,1056.jpg,Quercus_Texana
648,648.jpg,Pterocarya_Stenoptera
1413,1413.jpg,Quercus_Nigra
1490,1490.jpg,Quercus_Pubescens
661,661.jpg,Salix_Intergra
2513,2513.jpg,Quercus_Texana
3201,3201.jpg,Quercus_Agrifolia
1116,1116.jpg,Quercus_x_Turneri
3583,3583.jpg,Populus_Adenopoda
184,184.jpg,Acer_Platanoids
491,491.jpg,Eucalyptus_Neglecta
125,125.jpg,Cotinus_Coggygria
3023,3023.jpg,Quercus_Greggii
2568,2568.jpg,Cornus_Controversa
2307,2307.jpg,Zelkova_Serrata
852,852.jpg,Quercus_Imbricaria
2806,2806.jpg,Ilex_Aquifolium
293,293.jpg,Quercus_Semecarpifolia
3013,3013.jpg,Quercus_Kewensis
3906,3906.jpg,Olea_Europaea
666,666.jpg,Betula_Pendula
22,22.jpg,Quercus_Variabilis
3581,3581.jpg,Crataegus_Monogyna
1148,1148.jpg,Cornus_Controversa
2541,2541.jpg,Prunus_Avium
2786,2786.jpg,Quercus_Chrysolepis
2477,2477.jpg,Alnus_Maximowiczii
875,875.jpg,Cornus_Controversa
689,689.jpg,Betula_Austrosinensis
3783,3783.jpg,Alnus_Sieboldiana
1199,1199.jpg,Quercus_Shumardii
1518,1518.jpg,Quercus_Kewensis
2267,2267.jpg,Quercus_Shumardii
565,565.jpg,Quercus_Dolicholepis
1796,1796.jpg,Quercus_Chrysolepis
577,577.jpg,Quercus_Pyrenaica
3011,3011.jpg,Quercus_Variabilis
1376,1376.jpg,Olea_Europaea
644,644.jpg,Quercus_Trojana
1005,1005.jpg,Quercus_Coccifera
1020,1020.jpg,Fagus_Sylvatica
1128,1128.jpg,Quercus_Agrifolia
3058,3058.jpg,Celtis_Koraiensis
2463,2463.jpg,Quercus_Greggii
718,718.jpg,Acer_Rubrum
2861,2861.jpg,Zelkova_Serrata
515,515.jpg,Quercus_x_Hispanica
567,567.jpg,Quercus_Cerris
3655,3655.jpg,Quercus_Palustris
3676,3676.jpg,Lithocarpus_Cleistocarpus
3959,3959.jpg,Quercus_Rubra
2283,2283.jpg,Acer_Circinatum
128,128.jpg,Quercus_Castaneifolia
1673,1673.jpg,Quercus_Pyrenaica
1055,1055.jpg,Quercus_Semecarpifolia
3864,3864.jpg,Quercus_Hartwissiana
2321,2321.jpg,Populus_Adenopoda
1608,1608.jpg,Quercus_Rubra
1990,1990.jpg,Salix_Fragilis
1222,1222.jpg,Populus_Grandidentata
2501,2501.jpg,Quercus_Coccinea
2592,2592.jpg,Callicarpa_Bodinieri
3193,3193.jpg,Quercus_Rhysophylla
116,116.jpg,Quercus_Agrifolia
2241,2241.jpg,Quercus_Pontica
1190,1190.jpg,Quercus_Agrifolia
1882,1882.jpg,Quercus_Rubra
3168,3168.jpg,Magnolia_Salicifolia
2559,2559.jpg,Quercus_Infectoria_sub
3542,3542.jpg,Ilex_Aquifolium
1997,1997.jpg,Phildelphus
3927,3927.jpg,Salix_Intergra
355,355.jpg,Cercis_Siliquastrum
2838,2838.jpg,Quercus_Alnifolia
2894,2894.jpg,Quercus_Phellos
2620,2620.jpg,Quercus_Semecarpifolia
215,215.jpg,Magnolia_Heptapeta
1920,1920.jpg,Prunus_X_Shmittii
2768,2768.jpg,Cytisus_Battandieri
1548,1548.jpg,Phildelphus
3422,3422.jpg,Populus_Adenopoda
1999,1999.jpg,Quercus_Pubescens
210,210.jpg,Quercus_Rubra
1307,1307.jpg,Quercus_Agrifolia
556,556.jpg,Populus_Nigra
2649,2649.jpg,Quercus_Chrysolepis
3083,3083.jpg,Quercus_Kewensis
2534,2534.jpg,Cornus_Controversa
1313,1313.jpg,Quercus_x_Hispanica
2068,2068.jpg,Celtis_Koraiensis
764,764.jpg,Viburnum_x_Rhytidophylloides
194,194.jpg,Quercus_Pyrenaica
226,226.jpg,Quercus_x_Turneri
1267,1267.jpg,Prunus_Avium
29,29.jpg,Quercus_Phillyraeoides
251,251.jpg,Tilia_Oliveri
3140,3140.jpg,Quercus_Pyrenaica
2133,2133.jpg,Eucalyptus_Urnigera
3534,3534.jpg,Quercus_Dolicholepis
3412,3412.jpg,Liriodendron_Tulipifera
1793,1793.jpg,Prunus_Avium
2633,2633.jpg,Magnolia_Heptapeta
1916,1916.jpg,Arundinaria_Simonii
608,608.jpg,Acer_Circinatum
2164,2164.jpg,Acer_Platanoids
1744,1744.jpg,Betula_Pendula
220,220.jpg,Quercus_Crassifolia
1764,1764.jpg,Alnus_Cordata
254,254.jpg,Arundinaria_Simonii
395,395.jpg,Alnus_Cordata
2238,2238.jpg,Lithocarpus_Edulis
3743,3743.jpg,Viburnum_Tinus
3669,3669.jpg,Quercus_Rhysophylla
2964,2964.jpg,Quercus_Phellos
2405,2405.jpg,Quercus_Vulcanica
2135,2135.jpg,Acer_Circinatum
2466,2466.jpg,Ilex_Cornuta
1414,1414.jpg,Populus_Grandidentata
1686,1686.jpg,Acer_Rubrum
2533,2533.jpg,Quercus_Infectoria_sub
2085,2085.jpg,Populus_Nigra
645,645.jpg,Crataegus_Monogyna
3079,3079.jpg,Arundinaria_Simonii
1717,1717.jpg,Quercus_Kewensis
727,727.jpg,Quercus_Kewensis
3520,3520.jpg,Quercus_Rhysophylla
2445,2445.jpg,Betula_Austrosinensis
823,823.jpg,Prunus_Avium
3446,3446.jpg,Eucalyptus_Urnigera
3896,3896.jpg,Arundinaria_Simonii
1535,1535.jpg,Quercus_Texana
285,285.jpg,Tilia_Platyphyllos
596,596.jpg,Quercus_Kewensis
2543,2543.jpg,Quercus_Cerris
1262,1262.jpg,Cornus_Chinensis
3742,3742.jpg,Eucalyptus_Glaucescens
2742,2742.jpg,Populus_Grandidentata
1725,1725.jpg,Sorbus_Aria
3817,3817.jpg,Cytisus_Battandieri
3935,3935.jpg,Prunus_X_Shmittii
394,394.jpg,Alnus_Viridis
1893,1893.jpg,Quercus_Alnifolia
1906,1906.jpg,Salix_Fragilis
2420,2420.jpg,Eucalyptus_Glaucescens
3635,3635.jpg,Quercus_Castaneifolia
2843,2843.jpg,Quercus_Imbricaria
714,714.jpg,Lithocarpus_Edulis
1562,1562.jpg,Ilex_Aquifolium
392,392.jpg,Quercus_Brantii
614,614.jpg,Alnus_Sieboldiana
2672,2672.jpg,Quercus_Dolicholepis
1854,1854.jpg,Ulmus_Bergmanniana
3309,3309.jpg,Viburnum_x_Rhytidophylloides
2556,2556.jpg,Acer_Pictum
564,564.jpg,Quercus_Dolicholepis
3870,3870.jpg,Viburnum_x_Rhytidophylloides
3435,3435.jpg,Betula_Austrosinensis
487,487.jpg,Cytisus_Battandieri
3258,3258.jpg,Quercus_Coccinea
3102,3102.jpg,Populus_Grandidentata
2909,2909.jpg,Quercus_Phillyraeoides
3759,3759.jpg,Zelkova_Serrata
561,561.jpg,Prunus_Avium
1852,1852.jpg,Quercus_Shumardii
3495,3495.jpg,Quercus_Alnifolia
341,341.jpg,Populus_Adenopoda
99,99.jpg,Eucalyptus_Neglecta
2863,2863.jpg,Populus_Nigra
3122,3122.jpg,Quercus_Imbricaria
2598,2598.jpg,Quercus_Rubra
1016,1016.jpg,Acer_Platanoids
2886,2886.jpg,Quercus_Kewensis
1,1.jpg,Acer_Opalus
2954,2954.jpg,Quercus_Vulcanica
637,637.jpg,Acer_Mono
1360,1360.jpg,Phildelphus
2998,2998.jpg,Cornus_Chinensis
1395,1395.jpg,Alnus_Maximowiczii
3656,3656.jpg,Cercis_Siliquastrum
3596,3596.jpg,Callicarpa_Bodinieri
795,795.jpg,Quercus_Crassipes
3482,3482.jpg,Quercus_Castaneifolia
3428,3428.jpg,Magnolia_Salicifolia
1645,1645.jpg,Arundinaria_Simonii
1743,1743.jpg,Viburnum_Tinus
2128,2128.jpg,Fagus_Sylvatica
940,940.jpg,Salix_Intergra
3170,3170.jpg,Quercus_Agrifolia
1383,1383.jpg,Ginkgo_Biloba
1835,1835.jpg,Rhododendron_x_Russellianum
138,138.jpg,Quercus_Agrifolia
828,828.jpg,Quercus_Greggii
2061,2061.jpg,Quercus_Agrifolia
190,190.jpg,Magnolia_Heptapeta
1532,1532.jpg,Sorbus_Aria
3680,3680.jpg,Zelkova_Serrata
605,605.jpg,Tilia_Oliveri
2337,2337.jpg,Eucalyptus_Neglecta
2410,2410.jpg,Quercus_Crassipes
1857,1857.jpg,Quercus_Nigra
1236,1236.jpg,Arundinaria_Simonii
2512,2512.jpg,Magnolia_Heptapeta
570,570.jpg,Rhododendron_x_Russellianum
2207,2207.jpg,Callicarpa_Bodinieri
3565,3565.jpg,Tilia_Tomentosa
774,774.jpg,Alnus_Cordata
779,779.jpg,Ilex_Cornuta
980,980.jpg,Quercus_x_Hispanica
2052,2052.jpg,Liquidambar_Styraciflua
2118,2118.jpg,Quercus_Agrifolia
