,id,species,new_id
789,1268,Quercus_Phellos,790
790,1269,Sorbus_Aria,791
791,1270,Acer_Opalus,792
792,1271,Phildelphus,793
793,1273,Castanea_Sativa,794
794,1275,Quercus_Crassipes,795
795,1276,Quercus_Pubescens,796
796,1277,Celtis_Koraiensis,797
797,1278,Quercus_Suber,798
798,1281,Quercus_Ellipsoidalis,799
799,1282,Quercus_Imbricaria,800
800,1283,Quercus_Cerris,801
801,1284,Crataegus_Monogyna,802
802,1286,Prunus_Avium,803
803,1287,Alnus_Maximowiczii,804
804,1289,Fagus_Sylvatica,805
805,1291,Quercus_Chrysolepis,806
806,1292,Quercus_Dolicholepis,807
807,1294,Quercus_Ilex,808
808,1296,Castanea_Sativa,809
809,1299,Quercus_Pubescens,810
810,1300,Viburnum_x_Rhytidophylloides,811
811,1301,Tilia_Tomentosa,812
812,1302,Alnus_Sieboldiana,813
813,1305,Quercus_Pubescens,814
814,1308,Ulmus_Bergmanniana,815
815,1309,Ginkgo_Biloba,816
816,1310,Quercus_Afares,817
817,1311,Viburnum_x_Rhytidophylloides,818
818,1312,Quercus_Alnifolia,819
819,1317,Quercus_x_Turneri,820
820,1319,Ginkgo_Biloba,821
821,1320,Acer_Opalus,822
822,1322,Prunus_Avium,823
823,1323,Quercus_Rhysophylla,824
824,1324,Prunus_X_Shmittii,825
825,1325,Ilex_Aquifolium,826
826,1326,Quercus_Phillyraeoides,827
827,1327,Quercus_Greggii,828
828,1328,Pterocarya_Stenoptera,829
829,1329,Quercus_Infectoria_sub,830
830,1330,Phildelphus,831
831,1335,Tilia_Tomentosa,832
832,1337,Quercus_Rhysophylla,833
833,1339,Quercus_Infectoria_sub,834
834,1340,Prunus_Avium,835
835,1341,Quercus_Texana,836
836,1342,Acer_Mono,837
837,1344,Eucalyptus_Urnigera,838
838,1345,Cornus_Controversa,839
839,1346,Ilex_Aquifolium,840
840,1347,Ilex_Cornuta,841
841,1348,Quercus_Ilex,842
842,1349,Ilex_Aquifolium,843
843,1350,Liquidambar_Styraciflua,844
844,1352,Rhododendron_x_Russellianum,845
845,1353,Quercus_Infectoria_sub,846
846,1355,Cytisus_Battandieri,847
847,1356,Quercus_x_Turneri,848
848,1358,Quercus_Canariensis,849
849,1359,Quercus_Semecarpifolia,850
850,1360,Ilex_Cornuta,851
851,1365,Quercus_Imbricaria,852
852,1366,Quercus_Hartwissiana,853
853,1367,Callicarpa_Bodinieri,854
854,1370,Acer_Palmatum,855
855,1372,Crataegus_Monogyna,856
856,1373,Eucalyptus_Urnigera,857
857,1374,Quercus_Alnifolia,858
858,1375,Quercus_x_Hispanica,859
859,1377,Acer_Capillipes,860
860,1378,Eucalyptus_Neglecta,861
861,1379,Quercus_Shumardii,862
862,1380,Quercus_Imbricaria,863
863,1381,Ulmus_Bergmanniana,864
864,1384,Magnolia_Heptapeta,865
865,1386,Cotinus_Coggygria,866
866,1388,Quercus_Nigra,867
867,1390,Quercus_Coccifera,868
868,1391,Liquidambar_Styraciflua,869
869,1392,Cytisus_Battandieri,870
870,1393,Betula_Pendula,871
871,1394,Lithocarpus_Edulis,872
872,1395,Sorbus_Aria,873
873,1396,Alnus_Sieboldiana,874
874,1398,Cornus_Controversa,875
875,1399,Quercus_Rhysophylla,876
876,1402,Quercus_Semecarpifolia,877
877,1403,Quercus_Rhysophylla,878
878,1405,Cornus_Chinensis,879
879,1408,Pterocarya_Stenoptera,880
880,1410,Zelkova_Serrata,881
881,1411,Prunus_X_Shmittii,882
882,1413,Populus_Nigra,883
883,1414,Prunus_X_Shmittii,884
884,1417,Acer_Pictum,885
885,1419,Quercus_Ellipsoidalis,886
886,1420,Viburnum_x_Rhytidophylloides,887
887,1423,Quercus_Shumardii,888
888,1424,Quercus_Brantii,889
889,1425,Celtis_Koraiensis,890
890,1431,Cotinus_Coggygria,891
891,1432,Quercus_Rubra,892
892,1435,Alnus_Cordata,893
893,1436,Quercus_Hartwissiana,894
894,1438,Ilex_Aquifolium,895
895,1440,Morus_Nigra,896
896,1441,Quercus_Vulcanica,897
897,1442,Salix_Intergra,898
898,1443,Zelkova_Serrata,899
899,1444,Viburnum_x_Rhytidophylloides,900
900,1446,Quercus_Palustris,901
901,1448,Ulmus_Bergmanniana,902
902,1449,Quercus_Alnifolia,903
903,1450,Acer_Opalus,904
904,1452,Eucalyptus_Neglecta,905
905,1454,Quercus_Kewensis,906
906,1457,Quercus_Agrifolia,907
907,1459,Quercus_Nigra,908
908,1460,Cytisus_Battandieri,909
909,1461,Cornus_Chinensis,910
910,1463,Ilex_Cornuta,911
911,1467,Acer_Platanoids,912
912,1468,Prunus_X_Shmittii,913
913,1469,Quercus_Phellos,914
914,1471,Cercis_Siliquastrum,915
915,1472,Salix_Fragilis,916
916,1473,Betula_Pendula,917
917,1474,Viburnum_x_Rhytidophylloides,918
918,1475,Quercus_Phellos,919
919,1476,Quercus_Shumardii,920
920,1477,Alnus_Cordata,921
921,1479,Quercus_Chrysolepis,922
922,1480,Quercus_Greggii,923
923,1482,Tilia_Oliveri,924
924,1483,Lithocarpus_Edulis,925
925,1488,Arundinaria_Simonii,926
926,1491,Quercus_Phillyraeoides,927
927,1492,Quercus_x_Turneri,928
928,1494,Quercus_Phillyraeoides,929
929,1496,Prunus_X_Shmittii,930
930,1499,Olea_Europaea,931
931,1500,Quercus_Texana,932
932,1501,Ilex_Aquifolium,933
933,1502,Quercus_Cerris,934
934,1504,Acer_Opalus,935
935,1505,Olea_Europaea,936
936,1506,Acer_Circinatum,937
937,1507,Quercus_Brantii,938
938,1508,Quercus_Castaneifolia,939
939,1509,Salix_Intergra,940
940,1511,Castanea_Sativa,941
941,1512,Acer_Platanoids,942
942,1514,Eucalyptus_Urnigera,943
943,1515,Quercus_x_Hispanica,944
944,1516,Quercus_Greggii,945
945,1518,Pterocarya_Stenoptera,946
946,1519,Acer_Mono,947
947,1520,Acer_Rufinerve,948
948,1521,Populus_Grandidentata,949
949,1523,Quercus_Pyrenaica,950
950,1524,Tilia_Oliveri,951
951,1525,Acer_Capillipes,952
952,1527,Cornus_Controversa,953
953,1529,Quercus_Kewensis,954
954,1530,Quercus_Coccinea,955
955,1531,Quercus_Shumardii,956
956,1532,Salix_Intergra,957
957,1536,Ginkgo_Biloba,958
958,1538,Acer_Pictum,959
959,1539,Quercus_Coccinea,960
960,1541,Quercus_Vulcanica,961
961,1543,Salix_Fragilis,962
962,1544,Tilia_Tomentosa,963
963,1545,Populus_Grandidentata,964
964,1547,Prunus_X_Shmittii,965
965,1548,Quercus_x_Hispanica,966
966,1549,Quercus_Suber,967
967,1550,Alnus_Viridis,968
968,1551,Acer_Palmatum,969
969,1552,Quercus_Rhysophylla,970
970,1554,Quercus_Cerris,971
971,1555,Quercus_Texana,972
972,1556,Acer_Mono,973
973,1557,Quercus_Vulcanica,974
974,1559,Quercus_Nigra,975
975,1561,Rhododendron_x_Russellianum,976
976,1562,Acer_Capillipes,977
977,1563,Quercus_Pubescens,978
978,1566,Alnus_Viridis,979
979,1568,Quercus_x_Hispanica,980
980,1569,Quercus_Suber,981
981,1570,Viburnum_x_Rhytidophylloides,982
982,1571,Quercus_Nigra,983
983,1572,Quercus_Phellos,984
984,1574,Ilex_Cornuta,985
985,1575,Magnolia_Salicifolia,986
986,1578,Acer_Pictum,987
987,1581,Alnus_Maximowiczii,988
988,1582,Quercus_Rubra,989
989,1584,Quercus_Afares,990
